X	Y	Z
9.215	-1.298	3.034
9.198	-1.320	3.078
9.204	-1.265	3.079
9.175	-1.222	3.079
8.896	-1.118	2.865
8.889	-1.064	2.847
8.947	-1.083	2.847
9.023	-1.108	2.978
8.901	-1.185	3.055
8.960	-1.161	3.066
8.969	-1.210	3.042
9.019	-1.195	3.050
8.903	-1.131	3.054
9.010	-1.145	3.079
8.966	-1.095	3.070
8.807	-0.961	2.979
8.852	-0.993	3.003
9.016	-1.076	3.060
9.187	-1.158	2.856
9.245	-1.156	2.872
9.276	-1.115	2.847
9.196	-1.186	2.918
9.246	-1.177	2.932
9.206	-1.138	2.934
9.280	-1.132	2.934
9.076	-1.044	2.948
9.087	-0.994	2.929
9.266	-1.073	2.939
9.209	-1.010	2.950
9.262	-0.967	2.894
9.082	-1.187	3.014
9.127	-1.161	3.007
9.050	-1.148	3.007
9.083	-1.098	2.987
9.066	-1.162	3.065
9.143	-1.184	3.072
9.080	-1.120	3.036
9.071	-1.089	3.077
9.186	-1.126	2.979
9.233	-1.092	2.977
9.230	-1.137	3.012
9.210	-1.169	3.076
9.263	-1.176	3.040
9.163	-1.090	3.032
9.222	-1.099	3.044
9.135	-1.064	2.964
9.056	-1.041	3.074
9.103	-1.061	3.034
9.109	-1.024	3.075
9.157	-1.027	2.995
9.207	-1.053	2.998
9.280	-1.027	2.964
9.267	-1.059	3.001
9.223	-0.992	3.007
9.279	-1.005	3.011
9.201	-1.059	3.066
9.264	-1.077	3.070
9.252	-1.026	3.067
9.227	-0.961	3.060
8.256	-1.890	3.142
8.315	-1.873	3.137
8.289	-1.953	3.173
8.337	-1.922	3.171
8.329	-1.974	3.201
8.377	-1.929	3.204
8.277	-1.794	3.106
8.332	-1.831	3.106
8.317	-1.758	3.118
8.521	-1.952	3.272
8.604	-1.976	3.315
8.292	-1.601	3.130
8.378	-1.633	3.129
8.308	-1.624	3.174
8.354	-1.600	3.159
8.342	-1.582	3.097
8.305	-1.504	3.141
8.303	-1.560	3.169
8.271	-1.589	3.205
8.291	-1.512	3.206
8.337	-1.527	3.186
8.311	-1.545	3.239
8.295	-1.972	3.587
8.410	-1.963	3.582
8.646	-1.982	3.358
8.764	-1.979	3.387
8.738	-1.936	3.384
8.741	-1.875	3.359
8.765	-1.942	3.426
8.679	-1.954	3.466
8.731	-1.949	3.472
8.752	-1.934	3.523
8.736	-1.859	3.509
8.752	-1.970	3.572
8.726	-1.889	3.557
8.766	-1.878	3.589
8.768	-1.802	3.510
8.688	-1.840	3.574
8.766	-1.840	3.549
8.732	-1.794	3.583
8.866	-1.977	3.325
9.102	-1.958	3.325
9.145	-1.480	3.331
8.874	-1.921	3.393
8.777	-1.856	3.389
8.787	-1.889	3.431
8.946	-1.957	3.379
8.951	-1.905	3.374
9.023	-1.910	3.382
8.830	-1.788	3.394
8.879	-1.761	3.393
8.813	-1.841	3.420
8.803	-1.931	3.522
8.840	-1.972	3.515
8.795	-1.878	3.526
8.845	-1.862	3.527
8.821	-1.960	3.574
8.880	-1.922	3.582
8.817	-1.903	3.570
8.854	-1.869	3.587
8.927	-1.975	3.571
8.945	-1.921	3.567
9.019	-1.959	3.545
8.995	-1.969	3.590
8.903	-1.878	3.590
8.960	-1.867	3.578
8.874	-1.822	3.488
8.789	-1.751	3.490
8.877	-1.754	3.474
8.806	-1.795	3.557
8.817	-1.732	3.553
8.939	-1.829	3.487
8.899	-1.827	3.580
8.937	-1.780	3.586
9.102	-1.910	3.349
9.112	-1.880	3.393
9.037	-1.921	3.462
9.139	-1.921	3.444
9.087	-1.893	3.438
9.169	-1.963	3.344
9.278	-1.867	3.424
9.164	-1.845	3.393
9.263	-1.760	3.399
9.207	-1.837	3.430
9.238	-1.805	3.404
9.241	-1.738	3.438
8.802	-1.717	3.371
8.870	-1.707	3.380
8.801	-1.640	3.386
8.899	-1.665	3.388
8.927	-1.610	3.384
8.954	-1.649	3.409
8.958	-1.562	3.388
9.012	-1.556	3.389
9.020	-1.507	3.359
8.781	-1.690	3.562
8.858	-1.679	3.550
9.257	-1.688	3.367
9.174	-1.630	3.362
9.233	-1.633	3.362
9.221	-1.681	3.411
9.194	-1.663	3.461
9.259	-1.640	3.420
9.109	-1.478	3.446
9.198	-1.587	3.356
9.253	-1.564	3.389
9.174	-1.528	3.341
9.196	-1.473	3.336
9.179	-1.586	3.409
9.258	-1.580	3.447
9.240	-1.530	3.429
9.259	-1.473	3.425
9.106	-1.689	3.583
9.113	-1.633	3.545
9.238	-1.670	3.580
9.119	-1.546	3.498
9.167	-1.523	3.484
8.373	-1.431	3.084
8.291	-1.347	3.135
8.352	-1.355	3.087
8.345	-1.404	3.141
8.380	-1.417	3.181
8.366	-1.356	3.149
8.480	-1.410	3.200
8.432	-1.380	3.174
8.274	-1.303	3.107
8.313	-1.300	3.140
8.308	-1.235	3.095
8.352	-1.258	3.141
8.287	-1.339	3.196
8.383	-1.314	3.173
8.336	-1.330	3.183
8.350	-1.282	3.195
8.274	-1.226	3.158
8.299	-1.224	3.207
8.351	-1.219	3.199
8.474	-1.327	3.098
8.427	-1.284	3.154
8.427	-1.322	3.199
8.472	-1.309	3.154
8.392	-1.231	3.162
8.361	-1.445	3.252
8.298	-1.408	3.210
8.363	-1.376	3.210
8.326	-1.345	3.246
8.401	-1.368	3.261
8.297	-1.289	3.222
8.344	-1.234	3.325
8.500	-1.321	3.252
8.422	-1.225	3.255
8.474	-1.230	3.253
8.577	-1.255	3.141
8.532	-1.280	3.172
8.545	-1.227	3.187
8.605	-1.218	3.164
8.665	-1.224	3.153
8.542	-1.362	3.268
8.562	-1.283	3.255
8.577	-1.225	3.230
8.595	-1.343	3.283
8.269	-1.197	3.101
8.302	-1.158	3.123
8.335	-1.198	3.124
8.270	-1.088	3.093
8.314	-1.105	3.134
8.372	-1.149	3.125
8.314	-1.172	3.180
8.377	-1.172	3.180
8.351	-1.129	3.185
8.464	-1.201	3.117
8.430	-1.146	3.106
8.399	-1.106	3.107
8.491	-1.123	3.121
8.432	-1.192	3.163
8.432	-1.153	3.196
8.472	-1.161	3.167
8.475	-1.196	3.205
8.409	-1.106	3.159
8.487	-1.091	3.171
8.506	-1.141	3.203
8.318	-1.028	3.118
8.270	-1.006	3.138
8.313	-0.979	3.139
8.365	-1.015	3.134
8.293	-1.040	3.169
8.277	-1.085	3.192
8.351	-1.078	3.158
8.329	-1.084	3.204
8.340	-1.026	3.202
8.270	-0.997	3.188
8.509	-1.023	3.142
8.405	-1.040	3.173
8.434	-1.086	3.206
8.491	-1.045	3.190
8.430	-0.996	3.160
8.479	-0.975	3.172
8.274	-1.171	3.241
8.359	-1.156	3.255
8.378	-1.094	3.234
8.326	-1.184	3.335
8.303	-1.089	3.280
8.350	-1.137	3.334
8.411	-1.158	3.252
8.460	-1.169	3.269
8.488	-1.090	3.230
8.509	-1.133	3.269
8.446	-1.121	3.334
8.505	-1.120	3.329
8.333	-1.058	3.248
8.381	-0.999	3.232
8.268	-0.997	3.317
8.448	-1.063	3.257
8.498	-1.038	3.264
8.445	-1.005	3.212
8.413	-1.077	3.310
8.510	-1.061	3.325
8.467	-0.998	3.306
8.520	-1.197	3.100
8.540	-1.161	3.132
8.606	-1.178	3.115
8.522	-1.145	3.082
8.549	-1.107	3.109
8.615	-1.134	3.139
8.584	-1.159	3.183
8.561	-1.115	3.157
8.570	-1.089	3.204
8.622	-1.123	3.196
8.681	-1.171	3.135
8.658	-1.153	3.178
8.672	-1.109	3.156
8.686	-1.092	3.204
8.619	-1.078	3.172
8.531	-0.978	3.203
8.581	-1.010	3.180
8.684	-0.966	3.141
8.713	-0.989	3.100
8.685	-1.024	3.158
8.722	-1.069	3.174
8.524	-1.187	3.219
8.600	-1.171	3.230
8.563	-1.121	3.246
8.615	-1.137	3.268
8.559	-1.153	3.291
8.611	-1.211	3.285
8.614	-1.155	3.331
8.540	-1.094	3.297
8.598	-1.105	3.327
8.524	-1.025	3.222
8.594	-0.975	3.249
8.570	-1.050	3.286
8.561	-1.065	3.334
8.634	-1.076	3.296
8.527	-1.010	3.303
8.533	-0.961	3.298
8.569	-1.005	3.333
8.602	-1.003	3.293
8.382	-1.254	3.350
8.372	-1.219	3.389
8.420	-1.225	3.369
8.438	-1.241	3.422
8.280	-1.166	3.350
8.372	-1.178	3.359
8.278	-1.104	3.342
8.272	-1.122	3.398
8.318	-1.105	3.373
8.383	-1.096	3.347
8.361	-1.129	3.395
8.307	-1.180	3.410
8.383	-1.099	3.430
8.431	-1.164	3.367
8.464	-1.193	3.395
8.414	-1.115	3.388
8.402	-1.171	3.416
8.448	-1.164	3.438
8.418	-1.121	3.459
8.356	-1.058	3.378
8.344	-0.996	3.335
8.374	-1.015	3.399
8.288	-1.077	3.415
8.287	-1.035	3.451
8.335	-1.059	3.449
8.285	-0.985	3.459
8.340	-0.964	3.423
8.433	-1.051	3.361
8.467	-1.061	3.398
8.417	-1.057	3.413
8.398	-1.027	3.449
8.445	-1.007	3.426
8.404	-0.970	3.450
8.489	-0.996	3.452
8.299	-1.140	3.526
8.450	-1.206	3.466
8.470	-1.090	3.484
8.339	-1.012	3.474
8.550	-1.081	3.380
8.575	-1.025	3.380
8.611	-0.961	3.347
8.530	-0.984	3.422
9.022	-1.223	3.101
9.020	-1.274	3.113
9.021	-1.325	3.332
9.144	-1.347	3.149
9.116	-1.349	3.199
9.165	-1.362	3.205
9.141	-1.305	3.094
9.088	-1.233	3.113
9.151	-1.296	3.173
9.198	-1.328	3.141
9.177	-1.273	3.122
9.117	-1.393	3.260
9.122	-1.434	3.296
9.086	-1.384	3.298
9.151	-1.394	3.303
9.122	-1.346	3.301
9.164	-1.358	3.258
9.195	-1.439	3.280
9.041	-1.331	3.272
9.071	-1.332	3.322
9.024	-1.092	3.125
9.014	-1.164	3.150
8.905	-1.137	3.179
8.914	-1.094	3.205
8.985	-1.088	3.169
8.972	-1.143	3.195
9.018	-1.126	3.182
8.887	-1.056	3.096
8.886	-1.078	3.155
9.013	-1.038	3.107
8.941	-0.980	3.134
8.985	-0.991	3.113
8.927	-1.029	3.167
8.998	-1.036	3.158
9.022	-1.063	3.195
8.963	-1.053	3.197
9.023	-0.993	3.178
8.892	-1.172	3.213
8.985	-1.029	3.238
8.908	-1.019	3.212
8.957	-0.991	3.213
9.000	-0.998	3.283
9.058	-1.182	3.121
9.125	-1.160	3.127
9.080	-1.126	3.124
9.118	-1.127	3.083
9.144	-1.096	3.118
9.071	-1.146	3.173
9.071	-1.092	3.165
9.131	-1.108	3.168
9.172	-1.173	3.118
9.257	-1.180	3.095
9.190	-1.101	3.094
9.248	-1.104	3.165
9.087	-1.063	3.118
9.050	-1.025	3.139
9.142	-1.044	3.117
9.036	-0.993	3.082
9.088	-0.986	3.111
9.139	-0.963	3.143
9.082	-1.041	3.182
9.147	-1.041	3.178
9.070	-0.961	3.167
9.097	-0.993	3.202
9.202	-1.042	3.118
9.184	-1.000	3.083
9.203	-1.058	3.166
9.255	-1.053	3.173
9.184	-0.993	3.151
9.227	-1.005	3.173
9.276	-0.989	3.180
9.069	-1.196	3.299
9.171	-1.122	3.214
9.240	-1.113	3.284
9.276	-1.115	3.334
9.038	-1.026	3.233
9.059	-0.975	3.231
9.206	-1.071	3.242
9.254	-1.054	3.236
9.162	-0.995	3.236
9.207	-1.012	3.267
9.260	-0.965	3.226
8.994	-1.469	3.386
8.977	-1.346	3.397
8.920	-1.355	3.461
9.023	-1.322	3.394
8.921	-1.342	3.412
8.959	-1.311	3.431
8.877	-1.345	3.510
8.827	-1.349	3.558
8.876	-1.350	3.570
8.948	-1.347	3.545
8.829	-1.281	3.520
8.800	-1.297	3.579
8.858	-1.299	3.557
8.799	-1.241	3.568
8.910	-1.312	3.493
9.022	-1.320	3.521
8.914	-1.264	3.519
8.984	-1.290	3.548
9.000	-1.325	3.591
9.056	-1.470	3.357
9.082	-1.430	3.342
9.101	-1.426	3.397
9.082	-1.373	3.361
9.059	-1.444	3.429
9.112	-1.429	3.460
9.087	-1.378	3.430
9.045	-1.351	3.462
9.136	-1.378	3.401
9.161	-1.446	3.429
9.236	-1.426	3.418
9.260	-1.377	3.420
9.140	-1.334	3.371
9.133	-1.339	3.445
9.047	-1.263	3.407
9.213	-1.311	3.423
9.261	-1.327	3.412
9.255	-1.280	3.437
9.210	-1.219	3.448
9.099	-1.361	3.475
9.185	-1.355	3.471
9.248	-1.234	3.488
9.246	-1.249	3.536
9.182	-1.121	3.399
9.221	-1.145	3.350
9.230	-1.099	3.397
9.214	-1.174	3.416
9.186	-1.164	3.456
9.278	-1.153	3.444
9.049	-0.960	3.351
9.203	-1.056	3.395
9.211	-0.979	3.364
9.274	-1.009	3.355
9.255	-0.966	3.339
9.234	-1.014	3.398
9.274	-1.119	3.520
7.303	-2.770	3.718
7.378	-2.787	3.707
7.339	-2.784	3.753
7.274	-2.779	3.810
7.324	-2.793	3.813
7.431	-2.864	3.779
7.479	-2.848	3.777
7.422	-2.810	3.740
7.391	-2.755	3.777
7.488	-2.796	3.746
7.460	-2.758	3.777
7.392	-2.828	3.797
7.443	-2.818	3.800
7.391	-2.785	3.826
7.448	-2.776	3.829
7.506	-2.887	3.808
7.576	-2.819	3.761
7.528	-2.778	3.780
7.516	-2.818	3.808
7.573	-2.830	3.830
7.542	-2.786	3.845
7.342	-2.692	3.714
7.290	-2.684	3.713
7.278	-2.635	3.703
7.327	-2.626	3.695
7.417	-2.635	3.702
7.484	-2.656	3.709
7.286	-2.583	3.634
7.334	-2.603	3.644
7.307	-2.577	3.684
7.359	-2.574	3.694
7.488	-2.523	3.632
7.420	-2.585	3.684
7.487	-2.567	3.664
7.473	-2.601	3.707
7.473	-2.497	3.679
7.279	-2.746	3.763
7.252	-2.703	3.755
7.337	-2.734	3.770
7.355	-2.645	3.747
7.337	-2.731	3.827
7.267	-2.645	3.844
7.316	-2.681	3.843
7.389	-2.694	3.753
7.469	-2.694	3.739
7.432	-2.712	3.773
7.424	-2.655	3.752
7.484	-2.667	3.782
7.382	-2.706	3.805
7.405	-2.737	3.840
7.453	-2.723	3.824
7.403	-2.661	3.810
7.455	-2.659	3.826
7.348	-2.592	3.743
7.359	-2.601	3.842
7.398	-2.600	3.735
7.444	-2.595	3.758
7.442	-2.498	3.770
7.484	-2.615	3.790
7.439	-2.563	3.803
7.452	-2.605	3.836
7.465	-2.530	3.837
7.621	-2.625	3.611
7.677	-2.641	3.629
7.723	-2.649	3.610
7.580	-2.547	3.629
7.553	-2.501	3.640
7.563	-2.601	3.681
7.531	-2.541	3.667
7.544	-2.542	3.717
7.608	-2.519	3.676
7.578	-2.497	3.714
7.647	-2.577	3.628
7.741	-2.602	3.637
7.678	-2.513	3.603
7.655	-2.532	3.651
7.711	-2.555	3.618
7.653	-2.540	3.715
7.690	-2.502	3.692
7.536	-2.724	3.750
7.512	-2.642	3.748
7.556	-2.630	3.771
7.615	-2.625	3.767
7.508	-2.737	3.803
7.518	-2.696	3.839
7.565	-2.706	3.787
7.591	-2.723	3.840
7.529	-2.639	3.813
7.576	-2.632	3.833
7.714	-2.626	3.744
7.513	-2.572	3.764
7.599	-2.563	3.743
7.566	-2.570	3.780
7.555	-2.516	3.758
7.508	-2.576	3.814
7.576	-2.569	3.830
7.501	-2.498	3.807
7.540	-2.532	3.834
7.614	-2.551	3.792
7.576	-2.504	3.805
7.616	-2.509	3.846
7.669	-2.597	3.756
7.744	-2.567	3.748
7.674	-2.502	3.750
7.677	-2.552	3.776
7.723	-2.530	3.777
7.708	-2.596	3.829
7.655	-2.511	3.804
7.693	-2.533	3.845
7.740	-2.544	3.827
7.481	-2.756	3.877
7.525	-2.785	3.904
7.578	-2.757	3.875
7.535	-2.761	3.953
7.627	-2.807	3.875
7.683	-2.768	3.872
7.634	-2.836	3.956
7.728	-2.825	3.968
7.584	-2.889	4.069
7.675	-2.883	4.030
7.736	-2.884	3.992
7.741	-2.934	4.027
7.683	-2.944	4.067
7.634	-2.894	4.066
7.671	-2.905	4.103
7.737	-2.881	4.044
7.545	-2.764	4.028
7.595	-2.805	4.001
7.602	-2.768	4.038
7.568	-2.757	4.080
7.669	-2.868	3.982
7.711	-2.830	4.028
7.647	-2.791	3.997
7.720	-2.786	4.005
7.631	-2.842	4.056
7.678	-2.825	4.076
7.711	-2.868	4.096
7.742	-2.816	4.072
7.679	-2.772	4.064
7.631	-2.763	4.079
7.734	-2.758	4.063
7.293	-2.660	3.889
7.357	-2.684	3.879
7.335	-2.632	3.877
7.359	-2.667	3.964
7.407	-2.694	3.911
7.440	-2.706	3.870
7.408	-2.661	3.861
7.420	-2.628	3.903
7.479	-2.645	3.877
7.471	-2.685	3.911
7.423	-2.707	3.957
7.407	-2.649	3.955
7.468	-2.641	3.940
7.357	-2.595	3.909
7.397	-2.588	3.878
7.480	-2.594	3.877
7.405	-2.526	3.878
7.441	-2.569	3.924
7.487	-2.570	3.958
7.478	-2.512	3.939
7.462	-2.713	3.991
7.450	-2.628	3.997
7.416	-2.580	3.980
7.529	-2.676	3.885
7.528	-2.627	3.895
7.595	-2.683	3.870
7.501	-2.727	3.914
7.507	-2.688	3.947
7.582	-2.693	3.948
7.549	-2.646	3.964
7.581	-2.627	3.918
7.666	-2.672	3.856
7.636	-2.625	3.863
7.707	-2.632	3.868
7.653	-2.710	3.946
7.637	-2.659	3.945
7.539	-2.565	3.895
7.610	-2.579	3.867
7.534	-2.511	3.879
7.612	-2.529	3.902
7.550	-2.592	3.947
7.549	-2.527	3.931
7.592	-2.502	3.941
7.609	-2.553	3.948
7.671	-2.578	3.893
7.717	-2.565	3.876
7.653	-2.498	3.879
7.740	-2.503	3.856
7.693	-2.523	3.903
7.669	-2.556	3.939
7.661	-2.503	3.962
7.594	-2.696	4.035
7.575	-2.625	4.001
7.534	-2.720	4.067
7.612	-2.706	4.082
7.575	-2.628	4.069
7.691	-2.737	4.010
7.640	-2.667	4.037
7.660	-2.712	4.065
7.728	-2.705	4.046
7.709	-2.721	4.097
7.643	-2.626	4.095
7.702	-2.646	4.062
7.606	-2.580	4.094
7.581	-2.498	4.090
7.637	-2.598	4.018
7.710	-2.563	4.016
7.639	-2.533	4.004
7.680	-2.511	4.036
7.694	-2.602	4.103
7.743	-2.590	4.095
7.632	-2.506	4.054
7.674	-2.547	4.102
7.733	-2.516	4.053
7.713	-2.516	4.103
7.791	-2.693	3.630
7.866	-2.732	3.613
7.852	-2.663	3.607
7.931	-2.644	3.675
7.786	-2.604	3.602
7.804	-2.563	3.629
7.838	-2.613	3.618
7.862	-2.583	3.653
7.783	-2.532	3.596
7.805	-2.513	3.639
7.858	-2.510	3.647
7.764	-2.615	3.702
7.818	-2.608	3.678
7.789	-2.547	3.698
7.869	-2.517	3.718
7.915	-2.579	3.606
7.967	-2.565	3.641
7.903	-2.545	3.655
7.911	-2.499	3.635
7.917	-2.596	3.683
7.925	-2.550	3.711
7.780	-2.626	3.847
7.806	-2.526	3.746
7.771	-2.499	3.776
7.850	-2.529	3.772
7.853	-2.615	3.828
7.794	-2.514	3.826
7.970	-2.615	3.743
7.980	-2.566	3.736
7.895	-2.509	3.761
7.988	-2.512	3.783
7.910	-2.563	3.806
7.955	-2.610	3.798
7.998	-2.561	3.788
7.880	-2.496	3.815
7.957	-2.543	3.830
8.090	-2.638	3.719
8.184	-2.506	3.682
8.205	-2.538	3.717
8.238	-2.509	3.689
8.055	-2.737	3.782
8.124	-2.742	3.766
8.054	-2.673	3.767
8.126	-2.681	3.765
8.095	-2.644	3.782
8.102	-2.625	3.829
8.168	-2.629	3.749
8.151	-2.642	3.812
8.254	-2.658	3.808
8.026	-2.599	3.742
8.119	-2.598	3.776
8.065	-2.589	3.778
8.054	-2.497	3.782
8.094	-2.531	3.757
8.018	-2.578	3.844
8.082	-2.566	3.822
8.034	-2.534	3.813
8.116	-2.526	3.815
8.245	-2.608	3.767
8.191	-2.558	3.760
8.188	-2.506	3.807
8.205	-2.545	3.845
7.791	-2.921	4.021
7.839	-2.888	4.031
7.791	-2.881	4.062
7.746	-2.931	4.097
7.760	-2.754	4.006
7.850	-2.793	4.036
7.804	-2.820	4.063
7.791	-2.757	4.071
7.850	-2.767	4.083
7.971	-2.760	4.035
8.045	-2.766	4.034
7.939	-2.643	3.968
7.798	-2.593	3.885
7.775	-2.498	3.902
7.843	-2.515	3.872
7.813	-2.498	3.939
7.967	-2.606	3.882
7.995	-2.534	3.862
7.956	-2.500	3.868
7.880	-2.529	3.971
7.989	-2.505	3.975
7.790	-2.665	4.026
7.842	-2.640	3.997
7.766	-2.714	4.102
7.822	-2.697	4.063
7.846	-2.715	4.102
7.770	-2.631	4.060
7.788	-2.664	4.093
7.859	-2.657	4.065
7.980	-2.711	4.018
7.924	-2.641	4.096
7.989	-2.664	4.068
7.870	-2.608	4.032
7.812	-2.554	4.034
7.761	-2.562	4.042
7.795	-2.593	4.103
7.816	-2.614	4.039
7.844	-2.616	4.102
7.851	-2.560	4.094
7.776	-2.537	4.087
7.832	-2.499	4.071
7.913	-2.582	4.022
7.958	-2.595	3.985
7.958	-2.565	4.036
7.912	-2.531	4.020
7.966	-2.501	4.020
7.903	-2.593	4.072
7.983	-2.607	4.054
7.994	-2.585	4.098
7.877	-2.520	4.063
7.932	-2.523	4.080
7.976	-2.500	4.069
8.095	-2.644	3.907
8.237	-2.693	3.875
8.123	-2.604	3.878
8.046	-2.529	3.868
8.093	-2.504	3.864
8.094	-2.549	3.901
8.031	-2.533	3.941
8.121	-2.530	3.975
8.167	-2.573	3.862
8.166	-2.615	3.903
8.243	-2.579	3.872
8.144	-2.522	3.866
8.191	-2.559	3.906
8.031	-2.692	4.039
8.120	-2.733	4.005
8.085	-2.689	4.015
8.017	-2.635	3.991
8.055	-2.641	4.028
8.110	-2.641	4.014
8.028	-2.628	4.080
8.128	-2.675	4.049
8.184	-2.689	4.069
8.140	-2.625	4.053
8.161	-2.649	4.095
8.038	-2.561	4.007
8.042	-2.512	3.997
8.063	-2.595	4.100
8.090	-2.594	4.055
8.126	-2.568	4.080
8.016	-2.532	4.047
8.033	-2.550	4.103
8.070	-2.542	4.066
8.072	-2.499	4.099
7.353	-2.457	3.622
7.422	-2.438	3.599
7.478	-2.448	3.622
7.423	-2.436	3.671
7.485	-2.348	3.603
7.481	-2.440	3.782
7.519	-2.455	3.654
7.561	-2.451	3.621
7.606	-2.445	3.646
7.531	-2.401	3.618
7.595	-2.413	3.602
7.614	-2.371	3.624
7.568	-2.459	3.674
7.615	-2.444	3.702
7.545	-2.403	3.670
7.533	-2.372	3.709
7.587	-2.402	3.707
7.669	-2.444	3.626
7.713	-2.404	3.633
7.717	-2.460	3.675
7.642	-2.412	3.665
7.676	-2.368	3.669
7.680	-2.425	3.717
7.742	-2.400	3.717
7.492	-2.313	3.639
7.602	-2.323	3.654
7.544	-2.303	3.651
7.588	-2.273	3.599
7.579	-2.339	3.697
7.666	-2.326	3.638
7.699	-2.316	3.592
7.730	-2.352	3.623
7.633	-2.296	3.608
7.673	-2.266	3.639
7.720	-2.246	3.638
7.709	-2.329	3.676
7.700	-2.278	3.686
7.525	-2.465	3.739
7.556	-2.449	3.775
7.609	-2.432	3.781
7.523	-2.400	3.763
7.578	-2.393	3.764
7.591	-2.465	3.833
7.656	-2.455	3.783
7.715	-2.464	3.740
7.654	-2.401	3.763
7.668	-2.464	3.842
7.701	-2.487	3.796
7.743	-2.450	3.798
7.670	-2.397	3.814
7.723	-2.401	3.807
7.640	-2.355	3.778
7.644	-2.315	3.811
7.694	-2.351	3.811
7.743	-2.342	3.799
7.695	-2.309	3.844
7.645	-2.260	3.802
7.743	-2.295	3.838
7.739	-2.188	3.606
7.655	-2.118	3.597
7.703	-2.125	3.616
7.740	-2.133	3.655
7.608	-2.071	3.608
7.614	-2.017	3.619
7.472	-2.421	3.926
7.543	-2.471	3.849
7.551	-2.467	3.902
7.615	-2.435	3.908
7.616	-2.465	3.965
7.735	-2.463	3.907
7.665	-2.407	3.863
7.634	-2.371	3.883
7.739	-2.427	3.851
7.711	-2.394	3.878
7.737	-2.415	3.929
7.638	-2.309	3.863
7.740	-2.352	3.875
7.687	-2.352	3.894
7.719	-2.325	3.925
7.656	-2.471	4.012
7.737	-2.434	4.007
7.705	-2.459	4.038
7.626	-2.473	4.097
7.714	-2.447	4.103
7.733	-2.411	4.053
7.683	-2.386	4.074
7.740	-2.363	4.066
7.692	-2.340	4.099
7.738	-2.307	4.097
7.749	-2.485	3.610
7.840	-2.451	3.623
7.800	-2.491	3.687
7.789	-2.384	3.712
7.913	-2.457	3.668
7.902	-2.473	3.719
7.986	-2.368	3.686
7.940	-2.392	3.715
7.777	-2.352	3.652
7.822	-2.326	3.610
7.864	-2.243	3.709
7.926	-2.342	3.641
7.888	-2.259	3.629
7.959	-2.298	3.634
7.943	-2.254	3.654
7.898	-2.331	3.719
7.952	-2.331	3.718
7.918	-2.259	3.719
7.773	-2.436	3.758
7.823	-2.473	3.737
7.855	-2.437	3.749
7.862	-2.385	3.742
7.806	-2.440	3.800
7.783	-2.468	3.846
7.840	-2.466	3.826
7.782	-2.379	3.796
7.799	-2.406	3.845
7.872	-2.420	3.824
7.846	-2.369	3.836
7.992	-2.455	3.767
7.919	-2.375	3.775
7.999	-2.369	3.740
7.997	-2.404	3.783
7.907	-2.457	3.836
7.936	-2.448	3.789
7.992	-2.436	3.835
7.959	-2.368	3.831
7.863	-2.349	3.778
7.807	-2.293	3.767
7.751	-2.252	3.777
7.863	-2.272	3.754
7.781	-2.339	3.846
7.780	-2.257	3.846
7.853	-2.278	3.814
7.895	-2.310	3.773
7.997	-2.313	3.738
7.897	-2.240	3.775
7.944	-2.293	3.757
7.961	-2.247	3.768
7.926	-2.332	3.809
7.978	-2.338	3.791
7.924	-2.272	3.804
7.896	-2.248	3.842
7.990	-2.284	3.807
8.113	-2.392	3.612
8.052	-2.370	3.687
8.187	-2.438	3.629
8.218	-2.470	3.655
8.140	-2.474	3.655
8.077	-2.326	3.639
8.015	-2.276	3.708
8.202	-2.304	3.619
8.234	-2.335	3.685
8.224	-2.273	3.678
8.047	-2.454	3.743
8.012	-2.480	3.816
8.071	-2.464	3.844
8.014	-2.379	3.832
8.217	-2.423	3.762
8.203	-2.376	3.808
8.094	-2.349	3.720
8.030	-2.341	3.790
8.019	-2.322	3.836
8.093	-2.345	3.846
8.025	-2.240	3.833
8.221	-2.327	3.766
8.227	-2.275	3.770
7.787	-2.160	3.599
7.934	-2.184	3.612
7.872	-2.114	3.612
7.926	-2.138	3.687
7.982	-2.138	3.708
7.761	-2.013	3.631
7.832	-2.046	3.612
7.867	-1.999	3.611
7.886	-2.063	3.595
7.878	-2.036	3.648
7.890	-2.082	3.667
7.932	-2.080	3.700
7.997	-2.085	3.701
7.931	-2.028	3.671
7.963	-2.037	3.718
7.800	-2.181	3.816
7.846	-2.203	3.807
7.855	-2.146	3.838
7.900	-2.209	3.725
7.930	-2.178	3.751
7.987	-2.182	3.760
7.919	-2.131	3.776
7.998	-2.131	3.766
7.894	-2.192	3.822
7.976	-2.209	3.806
7.951	-2.234	3.847
7.934	-2.149	3.820
7.991	-2.117	3.814
7.991	-2.162	3.845
7.834	-2.051	3.777
7.864	-2.089	3.813
7.862	-2.012	3.797
7.900	-2.055	3.746
7.951	-2.065	3.762
7.918	-1.990	3.782
7.995	-2.006	3.743
7.932	-2.099	3.814
7.900	-2.054	3.807
7.943	-2.054	3.841
7.997	-2.076	3.843
7.903	-2.008	3.839
7.988	-2.021	3.793
7.959	-1.990	3.822
8.060	-2.165	3.651
8.019	-2.183	3.707
8.052	-2.148	3.762
8.030	-2.185	3.819
8.078	-2.218	3.839
8.090	-2.163	3.816
8.250	-2.225	3.757
8.044	-2.095	3.750
8.010	-2.058	3.744
8.079	-2.055	3.780
